   2023     10     25   12.00     20304.00  -0.12911E+01   0.00000E+00   0.00000E+00   0.36190E+01   0.41385E+01   0.00000E+00  -0.12911E+01   0.13149E+01  -0.12793E+02   0.61136E+01  -0.49106E+02  -0.22444E+02   0.59972E-02   0.00000E+00   0.64861-185       0.40      41.35     0.0000  0.00  -0.83885-185  -0.33082-182     3.9424     4.1002     4.1024     4.1049     4.1385
   2023     10     26   12.00     20328.00  -0.86778E+00   0.00000E+00   0.00000E+00   0.36384E+01   0.41478E+01   0.00000E+00  -0.86778E+00   0.13149E+01  -0.15674E+02   0.10615E+02  -0.50726E+02  -0.19287E+02   0.74527E-02   0.00000E+00   0.86502-227       0.40      31.33     0.0000  0.00  -0.11190-226  -0.44124-224     3.9654     4.1160     4.1179     4.1200     4.1478
   2023     10     27   12.00     20352.00   0.29184E-01   0.00000E+00   0.00000E+00   0.35167E+01   0.40706E+01   0.00000E+00   0.29184E-01   0.13149E+01  -0.25629E+02   0.76514E+01  -0.37808E+02  -0.15736E+02   0.87963E-02   0.00000E+00   0.11642-268       0.40      20.07     0.0000  0.00  -0.15063-268  -0.59398-266     3.8162     4.0266     4.0293     4.0325     4.0706
   2023     10     28   12.00     20376.00   0.15235E+00   0.00000E+00   0.00000E+00   0.33944E+01   0.40605E+01   0.00000E+00   0.15235E+00   0.13149E+01  -0.50548E+02  -0.23161E+02   0.17923E+02  -0.14113E+02   0.10387E-01   0.11225E-14   0.24530E-04       0.40      16.88     0.0000  0.00   0.42349E-04   0.15502E-02     3.6127     4.0162     4.0189     4.0220     4.0605
   2023     10     29   12.00     20400.00   0.31710E+00   0.00000E+00   0.00000E+00   0.21721E+01   0.40859E+01   0.00000E+00   0.31710E+00   0.13149E+01  -0.58114E+02  -0.40317E+02   0.42644E+02  -0.11333E+02   0.95399E-02   0.16113E-11   0.54244E-02       0.40      11.19     0.0000  0.00   0.48146E-01   0.10200E+01     0.9482     3.9764     4.0395     4.0461     4.0859
   2023     10     30   12.00     20424.00   0.19294E+00   0.00000E+00   0.00000E+00   0.15113E+01   0.40767E+01   0.00000E+00   0.19294E+00   0.13149E+01  -0.26338E+02  -0.15187E+02  -0.14261E+02  -0.13290E+02   0.51931E-02   0.17787E-12   0.20661E-02       0.40      15.24     0.0000  0.00   0.28485E-01   0.11107E+01     0.0420     3.4701     4.0277     4.0339     4.0767
   2023     10     31   12.00     20448.00  -0.72086E-01   0.00000E+00   0.00000E+00   0.15791E+01   0.40825E+01   0.00000E+00  -0.72086E-01   0.13149E+01  -0.81161E+01  -0.20773E+01  -0.45592E+02  -0.16061E+02   0.28913E-02   0.25407E-13   0.18738E-03       0.40      22.91     0.0000  0.00   0.12775E-01   0.40531E+00     0.1156     3.5007     4.0344     4.0391     4.0825
   2023     11      1   12.00     20472.00   0.26159E-01   0.00000E+00   0.78078E-01   0.14478E+01   0.41259E+01   0.00000E+00  -0.51919E-01   0.13149E+01  -0.97238E+01  -0.20167E+01  -0.38542E+02  -0.15894E+02   0.62957E-02   0.56068E-11   0.79713E-02       0.37      22.77     0.0000  0.00   0.99234E-01  -0.17207E+01     0.1372     3.0438     3.9560     4.0844     4.1259
   2023     11      2   12.00     20496.00   0.11832E+01   0.00000E+00   0.11832E+01   0.12847E+01   0.25187E+01   0.00000E+00   0.00000E+00   0.13149E+01   0.57042E-01   0.97817E+01  -0.23632E+02  -0.50077E+02   0.97168E-02   0.13567E-04   0.55342E-01       0.28      13.94     0.0000  0.00   0.30992E+00  -0.78337E+01     1.2329     1.2626     1.4374     1.9677     2.5180
   2023     11      3   12.00     20520.00   0.23038E+00   0.00000E+00   0.50713E+00   0.65790E+00   0.21957E+01   0.00000E+00  -0.27675E+00   0.13149E+01   0.10219E+02   0.28035E+02  -0.72540E+02  -0.14309E+02   0.83865E-02   0.63018E-05   0.28711E-01       0.33      16.47     0.0000  0.00   0.98756E-01  -0.62500E+01     0.5998     0.6616     0.8239     1.3507     2.1945
   2023     11      4   12.00     20544.00  -0.13047E+01   0.00000E+00   0.00000E+00   0.11495E+00   0.38656E+01   0.00000E+00  -0.13047E+01   0.13149E+01   0.27782E+02   0.55190E+02  -0.13434E+03  -0.16281E+01   0.95650E-02   0.16489E-18   0.25641E-01       0.40      24.35     0.0000  0.00  -0.20169E-01  -0.47797E+01     0.0216     0.0447     0.2192     2.2630     3.8656
   2023     11      5   12.00     20568.00  -0.26459E+01   0.00000E+00   0.00000E+00   0.16557E+00   0.41459E+01   0.00000E+00  -0.26459E+01   0.13149E+01   0.32064E+02   0.49125E+02  -0.13256E+03  -0.11612E+02   0.84098E-02   0.12797E-19   0.11970E-01       0.40      26.47     0.0000  0.00   0.51052E-01  -0.26026E+01     0.0165     0.0685     0.4581     2.8308     4.1459
   2023     11      6   12.00     20592.00  -0.32401E+01   0.00000E+00   0.00000E+00   0.40310E+00   0.41384E+01   0.00000E+00  -0.32401E+01   0.13149E+01   0.16801E+02   0.22208E+02  -0.90379E+02  -0.14614E+02   0.34821E-02   0.10333E-30   0.51301E-03       0.40      28.20     0.0000  0.00   0.71709E-02  -0.18768E+00     0.0858     0.4694     1.1611     3.3293     4.1384
   2023     11      7   12.00     20616.00  -0.33211E+01   0.00000E+00   0.00000E+00   0.64703E+00   0.41139E+01   0.00000E+00  -0.33211E+01   0.13149E+01   0.14778E+02   0.27058E+02  -0.93206E+02  -0.13506E+02   0.65604E-02   0.19692E-34   0.56243E-03       0.40      22.67     0.0000  0.00  -0.13125E-01   0.62682E-01     0.1291     0.9603     1.7231     3.6329     4.1139
   2023     11      8   12.00     20640.00  -0.40099E+01   0.00000E+00   0.00000E+00   0.94846E+00   0.41064E+01   0.00000E+00  -0.40099E+01   0.13149E+01   0.11527E+02   0.20832E+02  -0.83729E+02  -0.13491E+02   0.62709E-02   0.12796E-38   0.68413E-05       0.40      22.64     0.0000  0.00  -0.53523E-04  -0.82618E-03     0.4403     1.3142     2.1603     3.8292     4.1064
   2023     11      9   12.00     20664.00  -0.49534E+01   0.00000E+00   0.00000E+00   0.12685E+01   0.41025E+01   0.00000E+00  -0.49534E+01   0.13149E+01   0.67355E+01   0.18268E+02  -0.76373E+02  -0.13824E+02   0.65026E-02   0.30400E-76   0.17794E-46       0.40      24.03     0.0000  0.00  -0.20984E-46  -0.82899E-44     0.7859     1.6615     2.6064     4.0069     4.1025
   2023     11     10   12.00     20688.00  -0.40035E+01   0.00000E+00   0.00000E+00   0.15014E+01   0.40889E+01   0.00000E+00  -0.40035E+01   0.13149E+01  -0.12167E+01   0.11798E+02  -0.61951E+02  -0.12720E+02   0.66612E-02   0.90827-116   0.17489E-88       0.40      20.30     0.0000  0.00  -0.20636E-88  -0.81514E-86     1.0155     1.9428     3.0031     4.0352     4.0889
   2023     11     11   12.00     20712.00  -0.31481E+01   0.00000E+00   0.00000E+00   0.16750E+01   0.40806E+01   0.00000E+00  -0.31481E+01   0.13149E+01  -0.26892E+01   0.39053E+01  -0.52586E+02  -0.11469E+02   0.56505E-02   0.32401-156   0.19769-130       0.40      17.35     0.0000  0.00  -0.23331-130  -0.92157-128     1.1692     2.1736     3.2923     4.0325     4.0806
   2023     11     12   12.00     20736.00  -0.33461E+01   0.00000E+00   0.00000E+00   0.17544E+01   0.40624E+01   0.00000E+00  -0.89994E+00  -0.29136E+01  -0.92574E+01  -0.24947E+01  -0.39618E+02  -0.67980E+01   0.45059E-02   0.00000E+00   0.24459-172       0.80      13.02     0.0000  0.00  -0.28876-172  -0.11405-169     1.2168     2.3166     3.4398     4.0128     4.0624
   2023     11     13   12.00     20760.00  -0.17360E+01   0.00000E+00   0.00000E+00   0.17516E+01   0.40599E+01   0.00000E+00  -0.11373E+00  -0.17360E+01  -0.22030E+02  -0.48407E+01  -0.24499E+02  -0.55321E+01   0.99280E-02   0.00000E+00   0.35660-214       0.85      11.99     0.0000  0.00  -0.42118-214  -0.16633-211     1.1783     2.3735     3.4585     4.0042     4.0599
   2023     11     14   12.00     20784.00  -0.27666E+01   0.00000E+00   0.00000E+00   0.17520E+01   0.40648E+01   0.00000E+00   0.36093E-04  -0.27666E+01  -0.28596E+02  -0.97005E+01  -0.13073E+02  -0.53468E+01   0.92917E-02   0.00000E+00   0.56109-256       0.85      14.63     0.0000  0.00  -0.66300-256  -0.26181-253     1.1509     2.4196     3.4735     3.9997     4.0648
   2023     11     15   12.00     20808.00  -0.25159E+01   0.00000E+00   0.00000E+00   0.17597E+01   0.40639E+01   0.00000E+00   0.14980E-04  -0.25141E+01  -0.21400E+02  -0.83346E+01  -0.21636E+02  -0.52006E+01   0.81147E-02   0.00000E+00   0.88929-298       0.85      12.00     0.0000  0.00  -0.10504-297  -0.41483-295     1.1387     2.4600     3.4969     3.9999     4.0639
   2023     11     16   12.00     20832.00  -0.24444E+01   0.00000E+00   0.00000E+00   0.17634E+01   0.40618E+01   0.00000E+00   0.12409E-04  -0.24440E+01  -0.13995E+02  -0.31529E+01  -0.34222E+02  -0.51239E+01   0.70534E-02   0.00000E+00   0.98813-323       0.85      13.24     0.0000  0.00  -0.88932-321  -0.21971-319     1.1259     2.4887     3.5172     4.0010     4.0618
   2023     11     17   12.00     20856.00  -0.89692E+01   0.00000E+00   0.00000E+00   0.17705E+01   0.40582E+01   0.00000E+00   0.12983E-04  -0.89692E+01  -0.30674E+02  -0.69510E+01  -0.13745E+02  -0.51079E+01   0.98095E-02   0.00000E+00   0.98813-323       0.85      21.14     0.0000  0.00  -0.88932-321  -0.21971-319     1.1203     2.5145     3.5400     4.0055     4.0582
   2023     11     18   12.00     20880.00  -0.12317E+02   0.00000E+00   0.00000E+00   0.17800E+01   0.40568E+01   0.00000E+00  -0.17932E-02  -0.12317E+02  -0.35033E+02  -0.79095E+01  -0.84272E+01  -0.50329E+01   0.60354E-02   0.00000E+00   0.98813-323       0.85      22.87     0.0000  0.00  -0.88932-321  -0.21971-319     1.1198     2.5387     3.5642     4.0114     4.0568
   2023     11     19   12.00     20904.00  -0.96525E+01   0.00000E+00   0.00000E+00   0.17928E+01   0.40557E+01   0.00000E+00  -0.87923E-02  -0.96525E+01  -0.35113E+02  -0.99960E+01  -0.62608E+01  -0.49743E+01   0.69962E-02   0.00000E+00   0.98813-323       0.85      21.14     0.0000  0.00  -0.86461-321  -0.21477-319     1.1247     2.5635     3.5918     4.0074     4.0557
   2023     11     20   12.00     20928.00  -0.90286E+01   0.00000E+00   0.00000E+00   0.18057E+01   0.40564E+01   0.00000E+00  -0.86335E-02  -0.90286E+01  -0.35339E+02  -0.12698E+02  -0.33332E+01  -0.49239E+01   0.65632E-02   0.00000E+00   0.98813-323       0.85      19.80     0.0000  0.00  -0.85967-321  -0.21363-319     1.1304     2.5872     3.6207     4.0019     4.0564
   2023     11     21   12.00     20952.00  -0.12069E+02   0.00000E+00   0.00000E+00   0.18174E+01   0.40534E+01   0.00000E+00  -0.10947E-01  -0.12069E+02  -0.26889E+02  -0.10047E+02  -0.14434E+02  -0.48903E+01   0.50014E-02   0.00000E+00   0.98813-323       0.85      19.53     0.0000  0.00  -0.85967-321  -0.21363-319     1.1356     2.6095     3.6447     4.0075     4.0534
   2023     11     22   12.00     20976.00  -0.13960E+02   0.00000E+00   0.00000E+00   0.18301E+01   0.40529E+01   0.00000E+00  -0.14244E-01  -0.13960E+02  -0.16976E+02  -0.51879E+01  -0.29206E+02  -0.48243E+01   0.54581E-02   0.00000E+00   0.98813-323       0.85      17.14     0.0000  0.00  -0.85967-321  -0.21363-319     1.1431     2.6321     3.6673     4.0119     4.0529
   2023     11     23   12.00     21000.00  -0.68313E+01   0.00000E+00   0.00000E+00   0.18407E+01   0.40532E+01   0.00000E+00  -0.82509E-02  -0.68300E+01  -0.84327E+01  -0.42848E+01  -0.38652E+02  -0.47213E+01   0.74310E-02   0.00000E+00   0.98813-323       0.85      11.97     0.0000  0.00  -0.83003-321  -0.20775-319     1.1479     2.6518     3.6897     4.0001     4.0532
   2023     11     24   12.00     21024.00  -0.84621E+00   0.00000E+00   0.00000E+00   0.18455E+01   0.40531E+01   0.00000E+00  -0.53646E-03  -0.84621E+00  -0.17330E+02  -0.22109E+01  -0.31829E+02  -0.47161E+01   0.88999E-02   0.00000E+00   0.98813-323       0.85       9.54     0.0000  0.00  -0.83003-321  -0.20741-319     1.1460     2.6659     3.7065     4.0011     4.0531
   2023     11     25   12.00     21048.00   0.38994E+00   0.00000E+00   0.00000E+00   0.18483E+01   0.40504E+01   0.00000E+00   0.10671E-04   0.38994E+00  -0.17164E+02  -0.23233E+01  -0.31882E+02  -0.46764E+01   0.82390E-02   0.00000E+00   0.98813-323       0.85       8.11     0.0000  0.00  -0.83003-321  -0.20741-319     1.1428     2.6768     3.7188     4.0042     4.0504
   2023     11     26   12.00     21072.00   0.86458E+00   0.00000E+00   0.00000E+00   0.18510E+01   0.40494E+01   0.00000E+00   0.10446E-04   0.86440E+00  -0.15144E+02   0.27147E+01  -0.38940E+02  -0.46118E+01   0.95030E-02   0.00000E+00   0.98813-323       0.85       6.67     0.0000  0.00  -0.83003-321  -0.20741-319     1.1404     2.6861     3.7294     4.0074     4.0494
   2023     11     27   12.00     21096.00  -0.93037E+00   0.00000E+00   0.00000E+00   0.18494E+01   0.40491E+01   0.00000E+00   0.10661E-04  -0.93037E+00  -0.20191E+02  -0.15765E+01  -0.29603E+02  -0.45527E+01   0.95093E-02   0.00000E+00   0.98813-323       0.85       8.49     0.0000  0.00  -0.83003-321  -0.20741-319     1.1333     2.6900     3.7364     4.0096     4.0491
   2023     11     28   12.00     21120.00  -0.42353E+01   0.00000E+00   0.00000E+00   0.18505E+01   0.40491E+01   0.00000E+00   0.10721E-04  -0.42353E+01  -0.25653E+02  -0.91168E+01  -0.16600E+02  -0.45006E+01   0.75047E-02   0.00000E+00   0.98813-323       0.85      10.59     0.0000  0.00  -0.83003-321  -0.20741-319     1.1306     2.6952     3.7440     4.0109     4.0491
   2023     11     29   12.00     21144.00  -0.76790E+01   0.00000E+00   0.00000E+00   0.18533E+01   0.40488E+01   0.00000E+00  -0.44662E-02  -0.76790E+01  -0.21878E+02  -0.98858E+01  -0.19606E+02  -0.44562E+01   0.47065E-02   0.00000E+00   0.98813-323       0.85      10.28     0.0000  0.00  -0.83003-321  -0.20741-319     1.1308     2.7015     3.7518     4.0109     4.0488
   2023     11     30   12.00     21168.00  -0.90868E+01   0.00000E+00   0.00000E+00   0.18613E+01   0.40497E+01   0.00000E+00  -0.13774E-01  -0.90868E+01  -0.12296E+02  -0.53398E+01  -0.33734E+02  -0.43488E+01   0.35089E-02   0.00000E+00   0.98813-323       0.85      10.06     0.0000  0.00  -0.81027-321  -0.20272-319     1.1379     2.7130     3.7637     4.0018     4.0497
   2023     12      1   12.00     21192.00  -0.85350E+01   0.00000E+00   0.00000E+00   0.18684E+01   0.40493E+01   0.00000E+00  -0.12547E-01  -0.85350E+01  -0.64303E+01  -0.18856E+01  -0.43054E+02  -0.43824E+01   0.34423E-02   0.00000E+00   0.98813-323       0.85       9.05     0.0000  0.00  -0.80039-321  -0.20104-319     1.1441     2.7249     3.7718     4.0035     4.0493
   2023     12      2   12.00     21216.00  -0.87493E+01   0.00000E+00   0.00000E+00   0.18738E+01   0.40520E+01   0.00000E+00  -0.12240E-01  -0.87493E+01  -0.24028E+01  -0.46817E+00  -0.48499E+02  -0.42636E+01   0.13695E-02   0.00000E+00   0.98813-323       0.85       7.57     0.0000  0.00  -0.80039-321  -0.20104-319     1.1481     2.7348     3.7796     3.9986     4.0520
   2023     12      3   12.00     21240.00  -0.97922E+01   0.00000E+00   0.00000E+00   0.18784E+01   0.40514E+01   0.00000E+00  -0.13091E-01  -0.97922E+01  -0.40074E+01  -0.77845E+00  -0.46584E+02  -0.42592E+01   0.25148E-02   0.00000E+00   0.98813-323       0.85       7.52     0.0000  0.00  -0.80039-321  -0.20104-319     1.1513     2.7439     3.7848     3.9990     4.0514
   2023     12      4   12.00     21264.00  -0.10774E+02   0.00000E+00   0.00000E+00   0.18828E+01   0.40498E+01   0.00000E+00  -0.14252E-01  -0.10774E+02  -0.13378E+02  -0.32401E+01  -0.34751E+02  -0.42347E+01   0.59615E-02   0.00000E+00   0.98813-323       0.85       7.97     0.0000  0.00  -0.80039-321  -0.20104-319     1.1547     2.7522     3.7894     3.9995     4.0498
   2023     12      5   12.00     21288.00  -0.11450E+02   0.00000E+00   0.00000E+00   0.18867E+01   0.40484E+01   0.00000E+00  -0.14507E-01  -0.11450E+02  -0.24087E+02  -0.62479E+01  -0.21035E+02  -0.41974E+01   0.65138E-02   0.00000E+00   0.98813-323       0.85       8.16     0.0000  0.00  -0.80039-321  -0.20104-319     1.1577     2.7596     3.7933     4.0002     4.0484
   2023     12      6   12.00     21312.00  -0.11601E+02   0.00000E+00   0.00000E+00   0.18901E+01   0.40474E+01   0.00000E+00  -0.14180E-01  -0.11601E+02  -0.25064E+02  -0.60043E+01  -0.20302E+02  -0.41551E+01   0.46583E-02   0.00000E+00   0.98813-323       0.85       7.95     0.0000  0.00  -0.80039-321  -0.20104-319     1.1602     2.7660     3.7966     4.0008     4.0474
   2023     12      7   12.00     21336.00  -0.10158E+02   0.00000E+00   0.00000E+00   0.18911E+01   0.40468E+01   0.00000E+00  -0.98785E-02  -0.10155E+02  -0.26429E+02  -0.42240E+01  -0.20717E+02  -0.41094E+01   0.62216E-02   0.00000E+00   0.98813-323       0.85       7.14     0.0000  0.00  -0.80039-321  -0.20104-319     1.1600     2.7697     3.7984     4.0012     4.0468
   2023     12      8   12.00     21360.00  -0.11196E+02   0.00000E+00   0.00000E+00   0.18900E+01   0.40465E+01   0.00000E+00  -0.85221E-02  -0.11196E+02  -0.29083E+02  -0.53626E+01  -0.16925E+02  -0.40628E+01   0.72985E-02   0.00000E+00   0.98813-323       0.85       7.72     0.0000  0.00  -0.80039-321  -0.20104-319     1.1571     2.7705     3.7987     4.0010     4.0465
   2023     12      9   12.00     21384.00  -0.15666E+02   0.00000E+00   0.00000E+00   0.18895E+01   0.40465E+01   0.00000E+00  -0.10974E-01  -0.15663E+02  -0.16332E+02  -0.38150E+01  -0.31223E+02  -0.40188E+01   0.42406E-02   0.00000E+00   0.98813-323       0.85       8.74     0.0000  0.00  -0.80039-321  -0.20104-319     1.1556     2.7714     3.7990     4.0007     4.0465
   2023     12     10   12.00     21408.00  -0.17670E+02   0.00000E+00   0.00000E+00   0.18896E+01   0.40466E+01   0.00000E+00  -0.10967E-01  -0.17670E+02  -0.22916E+02  -0.46700E+01  -0.23784E+02  -0.39765E+01   0.92583E-02   0.00000E+00   0.98813-323       0.85       9.05     0.0000  0.00  -0.80039-321  -0.20104-319     1.1551     2.7726     3.7991     4.0003     4.0466
   2023     12     11   12.00     21432.00  -0.19296E+02   0.00000E+00   0.00000E+00   0.18902E+01   0.40468E+01   0.00000E+00  -0.13244E-01  -0.19296E+02  -0.39626E+02  -0.29408E+01  -0.88025E+01  -0.39354E+01   0.14547E-01   0.00000E+00   0.98813-323       0.85      11.26     0.0000  0.00  -0.80039-321  -0.20104-319     1.1556     2.7740     3.7992     3.9999     4.0468
   2023     12     12   12.00     21456.00  -0.19682E+02   0.00000E+00   0.00000E+00   0.18908E+01   0.40471E+01   0.00000E+00  -0.13364E-01  -0.19682E+02  -0.45300E+02   0.42483E+00  -0.64947E+01  -0.38938E+01   0.15619E-01   0.00000E+00   0.98813-323       0.85      12.85     0.0000  0.00  -0.80039-321  -0.20104-319     1.1561     2.7753     3.7990     3.9995     4.0471
   2023     12     13   12.00     21480.00  -0.21250E+02   0.00000E+00   0.00000E+00   0.18918E+01   0.40477E+01   0.00000E+00  -0.15212E-01  -0.21250E+02  -0.42584E+02  -0.12983E+00  -0.86560E+01  -0.38505E+01   0.11642E-01   0.00000E+00   0.98813-323       0.85       7.17     0.0000  0.00  -0.80039-321  -0.20104-319     1.1573     2.7769     3.7988     3.9990     4.0477
   2023     12     14   12.00     21504.00  -0.22585E+02   0.00000E+00   0.00000E+00   0.18931E+01   0.40484E+01   0.00000E+00  -0.16166E-01  -0.22585E+02  -0.37303E+02  -0.24225E+01  -0.11645E+02  -0.38073E+01   0.92469E-02   0.00000E+00   0.98813-323       0.85       5.20     0.0000  0.00  -0.80039-321  -0.20104-319     1.1590     2.7788     3.7984     3.9986     4.0484
   2023     12     15   12.00     21528.00  -0.21645E+02   0.00000E+00   0.00000E+00   0.18941E+01   0.40493E+01   0.00000E+00  -0.14753E-01  -0.21640E+02  -0.15073E+02  -0.16353E+01  -0.34662E+02  -0.37648E+01   0.71613E-02   0.00000E+00   0.98813-323       0.85       7.85     0.0000  0.00  -0.80039-321  -0.20104-319     1.1604     2.7804     3.7977     3.9981     4.0493
   2023     12     16   12.00     21552.00  -0.15815E+02   0.00000E+00   0.00000E+00   0.18913E+01   0.40509E+01   0.00000E+00  -0.84693E-02  -0.15811E+02  -0.21331E+01  -0.10834E+01  -0.48153E+02  -0.37065E+01   0.84159E-02   0.00000E+00   0.98813-323       0.85       6.58     0.0000  0.00  -0.80039-321  -0.20104-319     1.1568     2.7779     3.7949     3.9981     4.0509
   2023     12     17   12.00     21576.00  -0.11238E+02   0.00000E+00   0.00000E+00   0.18851E+01   0.40472E+01   0.00000E+00  -0.49473E-02  -0.11236E+02  -0.77143E+01  -0.16186E+01  -0.42037E+02  -0.37745E+01   0.58954E-02   0.00000E+00   0.98813-323       0.85       5.83     0.0000  0.00  -0.80039-321  -0.20104-319     1.1493     2.7713     3.7885     4.0035     4.0472
   2023     12     18   12.00     21600.00  -0.12867E+02   0.00000E+00   0.00000E+00   0.18784E+01   0.40481E+01   0.00000E+00  -0.41274E-02  -0.12867E+02  -0.18184E+02  -0.47286E+01  -0.28457E+02  -0.36940E+01   0.59856E-02   0.00000E+00   0.98813-323       0.85       5.33     0.0000  0.00  -0.80039-321  -0.20104-319     1.1413     2.7630     3.7829     4.0056     4.0481
   2023     12     19   12.00     21624.00  -0.13998E+02   0.00000E+00   0.00000E+00   0.18725E+01   0.40457E+01   0.00000E+00  -0.51718E-02  -0.13995E+02  -0.30468E+02  -0.40367E+01  -0.16865E+02  -0.36768E+01   0.84864E-02   0.00000E+00   0.98813-323       0.85       4.98     0.0000  0.00  -0.80039-321  -0.20104-319     1.1350     2.7548     3.7768     4.0078     4.0457
   2023     12     20   12.00     21648.00  -0.10795E+02   0.00000E+00   0.00000E+00   0.18670E+01   0.40453E+01   0.00000E+00  -0.44028E-02  -0.10794E+02  -0.13792E+02   0.14412E+01  -0.39019E+02  -0.36380E+01   0.93653E-02   0.00000E+00   0.98813-323       0.85       4.91     0.0000  0.00  -0.80039-321  -0.20104-319     1.1294     2.7466     3.7717     4.0078     4.0453
   2023     12     21   12.00     21672.00  -0.13260E+02   0.00000E+00   0.00000E+00   0.18611E+01   0.40450E+01   0.00000E+00  -0.40372E-02  -0.13260E+02  -0.52400E+01  -0.16599E+01  -0.44470E+02  -0.36056E+01   0.69069E-02   0.00000E+00   0.98813-323       0.85       5.97     0.0000  0.00  -0.80039-321  -0.20104-319     1.1234     2.7379     3.7661     4.0071     4.0450
   2023     12     22   12.00     21696.00  -0.20360E+02   0.00000E+00   0.00000E+00   0.18564E+01   0.40447E+01   0.00000E+00  -0.66343E-02  -0.20359E+02  -0.19055E+02  -0.41218E+01  -0.28193E+02  -0.35742E+01   0.77853E-02   0.00000E+00   0.98813-323       0.85       7.48     0.0000  0.00  -0.80039-321  -0.20104-319     1.1190     2.7303     3.7610     4.0059     4.0447
   2023     12     23   12.00     21720.00  -0.24307E+02   0.00000E+00   0.00000E+00   0.18537E+01   0.40445E+01   0.00000E+00  -0.94272E-02  -0.24306E+02  -0.27540E+02  -0.42695E+01  -0.19560E+02  -0.35418E+01   0.97309E-02   0.00000E+00   0.98813-323       0.85       7.76     0.0000  0.00  -0.80039-321  -0.20104-319     1.1174     2.7249     3.7567     4.0044     4.0445
   2023     12     24   12.00     21744.00  -0.24977E+02   0.00000E+00   0.00000E+00   0.18520E+01   0.40445E+01   0.00000E+00  -0.10807E-01  -0.24977E+02  -0.36601E+02  -0.45244E+01  -0.10245E+02  -0.35075E+01   0.12394E-01   0.00000E+00   0.98813-323       0.85       7.92     0.0000  0.00  -0.80039-321  -0.20104-319     1.1170     2.7209     3.7529     4.0028     4.0445
   2023     12     25   12.00     21768.00  -0.27912E+02   0.00000E+00   0.00000E+00   0.18503E+01   0.40449E+01   0.00000E+00  -0.11558E-01  -0.27912E+02  -0.31372E+02  -0.35098E+01  -0.16488E+02  -0.34693E+01   0.74880E-02   0.00000E+00   0.98813-323       0.85       8.44     0.0000  0.00  -0.80039-321  -0.20104-319     1.1167     2.7173     3.7490     4.0011     4.0449
   2023     12     26   12.00     21792.00  -0.29870E+02   0.00000E+00   0.00000E+00   0.18494E+01   0.40460E+01   0.00000E+00  -0.13309E-01  -0.29870E+02  -0.24570E+02  -0.20687E+01  -0.24731E+02  -0.34243E+01   0.61898E-02   0.00000E+00   0.98813-323       0.85       8.10     0.0000  0.00  -0.80039-321  -0.20104-319     1.1171     2.7146     3.7453     3.9994     4.0460
   2023     12     27   12.00     21816.00  -0.22887E+02   0.00000E+00   0.00000E+00   0.18481E+01   0.40480E+01   0.00000E+00  -0.11903E-01  -0.22887E+02  -0.25055E+02  -0.52321E+01  -0.21083E+02  -0.33710E+01   0.86360E-02   0.00000E+00   0.98813-323       0.85       7.67     0.0000  0.00  -0.80039-321  -0.20104-319     1.1171     2.7118     3.7414     3.9979     4.0480
   2023     12     28   12.00     21840.00  -0.16964E+02   0.00000E+00   0.00000E+00   0.18440E+01   0.40502E+01   0.00000E+00  -0.81061E-02  -0.16964E+02  -0.21047E+02  -0.53656E+01  -0.24957E+02  -0.33602E+01   0.70231E-02   0.00000E+00   0.98813-323       0.85       7.52     0.0000  0.00  -0.80039-321  -0.20104-319     1.1135     2.7064     3.7354     4.0016     4.0502
   2023     12     29   12.00     21864.00  -0.15326E+02   0.00000E+00   0.00000E+00   0.18381E+01   0.40465E+01   0.00000E+00  -0.70343E-02  -0.15325E+02  -0.15592E+02  -0.46474E+01  -0.31131E+02  -0.33809E+01   0.81375E-02   0.00000E+00   0.98813-323       0.85       7.00     0.0000  0.00  -0.80039-321  -0.20104-319     1.1079     2.6986     3.7271     4.0060     4.0465
   2023     12     30   12.00     21888.00  -0.16160E+02   0.00000E+00   0.00000E+00   0.18323E+01   0.40462E+01   0.00000E+00  -0.68326E-02  -0.16160E+02  -0.21540E+02  -0.26068E+01  -0.27223E+02  -0.33415E+01   0.14892E-01   0.00000E+00   0.98813-323       0.85       7.10     0.0000  0.00  -0.80039-321  -0.20104-319     1.1024     2.6901     3.7198     4.0070     4.0462
   2023     12     31   12.00     21912.00  -0.16120E+02   0.00000E+00   0.00000E+00   0.18273E+01   0.40458E+01   0.00000E+00  -0.76853E-02  -0.16120E+02  -0.11677E+02   0.19970E+01  -0.41690E+02  -0.33137E+01   0.14644E-01   0.00000E+00   0.98813-323       0.85       7.01     0.0000  0.00  -0.80039-321  -0.20104-319     1.0981     2.6820     3.7132     4.0067     4.0458
   2024      1      1   12.00     21936.00  -0.11773E+02   0.00000E+00   0.00000E+00   0.18220E+01   0.40455E+01   0.00000E+00  -0.60499E-02  -0.11773E+02   0.28931E+01   0.40843E+01  -0.58347E+02  -0.32882E+01   0.12690E-01   0.00000E+00   0.98813-323       0.85       5.80     0.0000  0.00  -0.80039-321  -0.20104-319     1.0934     2.6737     3.7065     4.0056     4.0455
