flux,chamber,pond,datetime_start,datetime_end,slope_ppm_hr,n_obs_included_in_lm,r2,air_temp,sur_wat_temp,umol_m2_hr,mmol_m2_hr,date,time,time24
872,6,U,8/6/24 9:36,8/6/24 10:34,135.5040229,118,0.973315511,13.83898305,13.81838983,1973.152931,1.973152931,8/6/24,9:36:39,9.6
873,6,U,8/6/24 10:47,8/6/24 11:45,145.6512571,118,0.974975654,14.25508475,13.79423729,2117.842082,2.117842082,8/6/24,10:47:04,10.78333333
874,6,U,8/6/24 11:57,8/6/24 12:55,152.5113734,118,0.973395515,14.88813559,13.95694915,2212.717773,2.212717773,8/6/24,11:57:28,11.95
875,6,U,8/6/24 13:07,8/6/24 14:06,147.0055203,118,0.977052251,16.17542373,14.19576271,2123.346298,2.123346298,8/6/24,13:07:52,13.11666667
876,6,U,8/6/24 14:18,8/6/24 15:16,129.4806728,118,0.990954513,16.27457627,14.38813559,1869.576863,1.869576863,8/6/24,14:18:18,14.3
877,6,U,8/6/24 15:28,8/6/24 16:26,95.63013239,118,0.991413719,17.58728814,14.675,1374.572988,1.374572988,8/6/24,15:28:44,15.46666667
878,6,U,8/6/24 16:39,8/6/24 17:37,58.07832361,118,0.974908053,16.2559322,14.84415254,838.6493733,0.838649373,8/6/24,16:39:12,16.65
879,6,U,8/6/24 17:49,8/6/24 18:47,74.55977602,118,0.970389453,15.88474576,14.8779661,1078.023739,1.078023739,8/6/24,17:49:38,17.81666667
880,6,U,8/6/24 19:00,8/6/24 19:58,56.20316015,118,0.953049375,15.90762712,14.94279661,812.5499834,0.812549983,8/6/24,19:00:04,19
881,6,U,8/6/24 20:10,8/6/24 21:08,20.59638811,118,0.945255887,15.13559322,14.92559322,298.5670733,0.298567073,8/6/24,20:10:31,20.16666667
882,6,U,8/6/24 21:20,8/6/24 22:19,16.89127806,118,0.962702043,15.34576271,14.91864407,244.6790896,0.24467909,8/6/24,21:20:56,21.33333333
883,6,U,8/6/24 22:31,8/6/24 23:29,11.81967439,118,0.944960148,14.85847458,14.85338983,171.5039114,0.171503911,8/6/24,22:31:22,22.51666667
884,6,U,8/6/24 23:41,8/7/24 0:39,12.33130199,118,0.958394015,14.12372881,14.75711864,179.3852811,0.179385281,8/6/24,23:41:47,23.68333333
885,6,U,8/7/24 0:52,8/7/24 1:50,12.57940564,118,0.931169774,13.64830508,14.65881356,183.2978306,0.183297831,8/7/24,0:52:11,0.866666667
886,6,U,8/7/24 2:02,8/7/24 3:00,14.83682348,118,0.952524096,13.48898305,14.57338983,216.3114253,0.216311425,8/7/24,2:02:35,2.033333333
887,6,U,8/7/24 3:12,8/7/24 4:11,13.95171932,118,0.946689761,13.35508475,14.43720339,203.5022335,0.203502233,8/7/24,3:12:59,3.2
888,6,U,8/7/24 4:23,8/7/24 5:21,18.66721231,118,0.964696156,13.41186441,14.33771186,272.2292937,0.272229294,8/7/24,4:23:23,4.383333333
889,6,U,8/7/24 5:33,8/7/24 6:31,27.79010991,118,0.965505921,13.46525424,14.24322034,405.1956247,0.405195625,8/7/24,5:33:47,5.55
890,6,U,8/7/24 6:44,8/7/24 7:42,28.97421576,118,0.958839532,13.56610169,14.14161017,422.311969,0.422311969,8/7/24,6:44:11,6.733333333
891,6,U,8/7/24 7:54,8/7/24 8:52,50.51266352,118,0.968380069,13.89915254,14.05067797,735.3901082,0.735390108,8/7/24,7:54:36,7.9
892,6,U,8/7/24 9:04,8/7/24 10:03,73.53945356,118,0.981201119,14.33135593,14.05661017,1069.016719,1.069016719,8/7/24,9:04:59,9.066666667
893,6,U,8/7/24 10:15,8/7/24 11:13,61.17832034,118,0.920444867,14.35338983,14.08533898,889.259192,0.889259192,8/7/24,10:15:24,10.25
894,6,U,8/7/24 11:25,8/7/24 12:23,108.7293074,118,0.987630157,15.91864407,14.20898305,1571.880114,1.571880114,8/7/24,11:25:48,11.41666667
895,6,U,8/7/24 12:36,8/7/24 13:34,105.8229034,118,0.939637959,16.23728814,14.48533898,1528.178222,1.528178222,8/7/24,12:36:14,12.6
896,6,U,8/7/24 13:46,8/7/24 14:44,75.29995519,118,0.90414085,17.32457627,15.04974576,1083.329013,1.083329013,8/7/24,13:46:39,13.76666667
897,6,U,8/7/24 14:57,8/7/24 15:55,127.8366789,118,0.961690927,16.28305085,15.38644068,1845.785119,1.845785119,8/7/24,14:57:07,14.95
898,6,U,8/7/24 16:07,8/7/24 17:05,117.0752354,118,0.944411133,18.8440678,15.84076271,1675.57856,1.67557856,8/7/24,16:07:33,16.11666667
899,6,U,8/7/24 17:18,8/7/24 18:11,46.20166009,108,0.781771741,18.44907407,16.28398148,662.1329852,0.662132985,8/7/24,17:18:02,17.3
900,6,U,8/7/24 18:28,8/7/24 19:26,33.55347099,118,0.933576007,15.68305085,16.17033898,485.4721815,0.485472182,8/7/24,18:28:30,18.46666667
901,6,U,8/7/24 19:38,8/7/24 20:37,36.56306288,118,0.957249428,15.69067797,15.95245763,529.0028322,0.529002832,8/7/24,19:38:56,19.63333333
902,6,U,8/7/24 20:49,8/7/24 21:47,58.50947606,118,0.954842351,16.54067797,15.98644068,844.0447492,0.844044749,8/7/24,20:49:21,20.81666667
903,6,U,8/7/24 21:59,8/7/24 22:57,11.38423576,118,0.898157609,14.87542373,15.78279661,165.1759603,0.16517596,8/7/24,21:59:48,21.98333333
904,6,U,8/7/24 23:10,8/8/24 0:08,9.082689917,118,0.924017466,12.94830508,15.58779661,132.6700785,0.132670079,8/7/24,23:10:12,23.16666667
905,6,U,8/8/24 0:20,8/8/24 1:18,19.28339389,118,0.956356001,11.84576271,15.33822034,282.760573,0.282760573,8/8/24,0:20:36,0.333333333
906,6,U,8/8/24 1:31,8/8/24 2:29,56.29612073,118,0.90962994,12.03135593,15.08567797,824.9566416,0.824956642,8/8/24,1:31:01,1.516666667
907,6,U,8/8/24 2:41,8/8/24 3:39,53.67872032,118,0.966812654,12.9940678,14.87186441,783.9551016,0.783955102,8/8/24,2:41:25,2.683333333
908,6,U,8/8/24 3:51,8/8/24 4:49,53.93473293,118,0.961004727,12.8440678,14.74644068,788.1071927,0.788107193,8/8/24,3:51:49,3.85
909,6,U,8/8/24 5:02,8/8/24 6:00,44.24020605,118,0.969921022,12.77966102,14.60211864,646.5940668,0.646594067,8/8/24,5:02:13,5.033333333
910,6,U,8/8/24 6:12,8/8/24 7:10,53.00525452,118,0.939724129,12.60084746,14.4059322,775.1846791,0.775184679,8/8/24,6:12:37,6.2
911,6,U,8/8/24 7:23,8/8/24 8:21,93.89731003,118,0.985462953,12.48389831,14.18279661,1373.779993,1.373779993,8/8/24,7:23:01,7.383333333
912,6,U,8/8/24 8:33,8/8/24 9:31,94.74624031,118,0.985520473,12.55508475,14.05042373,1385.85502,1.38585502,8/8/24,8:33:26,8.55
913,6,U,8/8/24 9:43,8/8/24 10:42,80.9293834,118,0.982238042,12.81779661,13.93957627,1182.668108,1.182668108,8/8/24,9:43:50,9.716666667
914,6,U,8/8/24 10:54,8/8/24 11:52,79.68566727,118,0.981648361,13.52966102,14.00110169,1161.601368,1.161601368,8/8/24,10:54:14,10.9
915,6,U,8/8/24 12:04,8/8/24 13:02,81.25715434,118,0.987525731,14.16016949,14.08686441,1181.909965,1.181909965,8/8/24,12:04:38,12.06666667
916,6,U,8/8/24 13:15,8/8/24 14:13,76.3263904,118,0.98017131,14.12881356,14.26423729,1110.311682,1.110311682,8/8/24,13:15:02,13.25
917,6,U,8/8/24 14:25,8/8/24 15:23,100.4584158,118,0.974059706,14.29491525,14.45322034,1460.513172,1.460513172,8/8/24,14:25:26,14.41666667
918,6,U,8/8/24 15:35,8/8/24 16:34,123.8760107,118,0.985537999,14.21101695,14.44372881,1801.495338,1.801495338,8/8/24,15:35:50,15.58333333
919,6,U,8/8/24 16:46,8/8/24 17:44,123.4575407,118,0.979711759,14.03474576,14.43067797,1796.511647,1.796511647,8/8/24,16:46:14,16.76666667
920,6,U,8/8/24 17:56,8/8/24 18:54,99.0392711,118,0.986283702,14.06949153,14.34618644,1441.011046,1.441011046,8/8/24,17:56:38,17.93333333
921,6,U,8/8/24 19:07,8/8/24 20:05,92.7646958,118,0.97595206,13.97118644,14.28152542,1350.178749,1.350178749,8/8/24,19:07:02,19.11666667
922,6,U,8/8/24 20:17,8/8/24 21:15,85.07279853,118,0.961867843,12.85932203,14.16220339,1243.03774,1.24303774,8/8/24,20:17:26,20.28333333
923,6,U,8/8/24 21:27,8/8/24 22:26,46.83048813,118,0.972175786,12.58135593,14.01788136,684.9274406,0.684927441,8/8/24,21:27:51,21.45
924,6,U,8/8/24 22:38,8/8/24 23:36,21.96643749,118,0.935758832,11.72881356,13.91110169,322.2354083,0.322235408,8/8/24,22:38:15,22.63333333
925,6,U,8/8/24 23:48,8/9/24 0:46,18.30754673,118,0.931991804,11.23813559,13.74118644,269.0248889,0.269024889,8/8/24,23:48:39,23.8
926,6,U,8/9/24 0:59,8/9/24 1:57,33.80883158,118,0.966161499,11.44067797,13.59118644,496.4588708,0.496458871,8/9/24,0:59:03,0.983333333
927,6,U,8/9/24 2:09,8/9/24 3:07,38.19411138,118,0.971051139,11.38559322,13.47872881,560.9621936,0.560962194,8/9/24,2:09:27,2.15
928,6,U,8/9/24 3:19,8/9/24 4:18,29.29242924,118,0.966681482,11.09237288,13.33610169,430.6657682,0.430665768,8/9/24,3:19:52,3.316666667
929,6,U,8/9/24 4:30,8/9/24 5:28,31.00456831,118,0.956223361,10.91186441,13.26669492,456.1277966,0.456127797,8/9/24,4:30:16,4.5
930,6,U,8/9/24 5:40,8/9/24 6:38,36.33399616,118,0.963634061,10.90847458,13.03728814,534.5387564,0.534538756,8/9/24,5:40:40,5.666666667
931,6,U,8/9/24 6:51,8/9/24 7:49,22.67868326,118,0.945325736,10.57542373,12.92618644,334.0360702,0.33403607,8/9/24,6:51:04,6.85
932,6,U,8/9/24 8:01,8/9/24 8:59,46.92732662,118,0.962106024,11.00508475,12.89550847,690.1510697,0.69015107,8/9/24,8:01:28,8.016666667
933,6,U,8/9/24 9:11,8/9/24 10:10,135.806644,118,0.949378976,12.37966102,12.86305085,1987.666742,1.987666742,8/9/24,9:11:53,9.183333333
934,6,U,8/9/24 10:22,8/9/24 11:20,71.49357798,118,0.841387476,13.52966102,13.02262712,1042.182877,1.042182877,8/9/24,10:22:17,10.36666667
935,6,U,8/9/24 11:32,8/9/24 12:30,85.7254609,118,0.988402708,13.20084746,13.09491525,1251.080167,1.251080167,8/9/24,11:32:41,11.53333333
936,6,U,8/9/24 12:43,8/9/24 13:41,105.4690667,118,0.97731767,11.75084746,13.06771186,1547.052833,1.547052833,8/9/24,12:43:05,12.71666667
937,6,U,8/9/24 13:53,8/9/24 14:51,115.5594754,118,0.981120791,11.4779661,13.05966102,1696.68717,1.69668717,8/9/24,13:53:29,13.88333333
938,6,U,8/9/24 15:03,8/9/24 16:02,135.6025837,118,0.983017237,12.41440678,13.04711864,1984.43863,1.98443863,8/9/24,15:03:53,15.05
939,6,U,8/9/24 16:14,8/9/24 17:12,126.6566843,118,0.934827147,14.90338983,13.41110169,1837.5066,1.8375066,8/9/24,16:14:18,16.23333333
940,6,U,8/9/24 17:24,8/9/24 18:22,117.4521102,118,0.942640888,14.00932203,13.54864407,1709.274005,1.709274005,8/9/24,17:24:42,17.4
941,6,U,8/9/24 18:35,8/9/24 19:33,137.569065,118,0.97436051,13.15423729,13.49711864,2008.014263,2.008014263,8/9/24,18:35:07,18.58333333
942,6,U,8/9/24 19:45,8/9/24 20:43,98.93760293,118,0.985977715,12.82627119,13.47694915,1445.78984,1.44578984,8/9/24,19:45:32,19.75
943,6,U,8/9/24 20:55,8/9/24 21:54,93.98350598,118,0.981515125,12.52033898,13.37601695,1374.865694,1.374865694,8/9/24,20:55:56,20.91666667
944,6,U,8/9/24 22:06,8/9/24 23:00,715.893837,89,0.332248619,12.24606742,13.28606742,10482.73055,10.48273055,8/9/24,22:06:21,22.1
945,6,U,8/9/24 23:17,8/10/24 0:14,83.12755071,117,0.981814901,12.15384615,13.18264957,1217.61823,1.21761823,8/9/24,23:17:15,23.28333333
946,6,U,8/10/24 0:27,8/10/24 1:25,87.34541109,118,0.987412143,12.18389831,13.04398305,1279.264967,1.279264967,8/10/24,0:27:09,0.45
947,6,U,8/10/24 1:37,8/10/24 2:35,264.5190307,110,0.648023821,12.30090909,12.93836364,3872.569991,3.872569991,8/10/24,1:37:34,1.616666667
949,6,U,8/10/24 3:58,8/10/24 4:56,191.983359,111,0.941372427,12.08738739,12.69252252,2812.748615,2.812748615,8/10/24,3:58:52,3.966666667
950,6,U,8/10/24 5:08,8/10/24 6:06,259.2629991,111,0.964372434,11.86306306,12.56315315,3801.452415,3.801452415,8/10/24,5:08:47,5.133333333
951,6,U,8/10/24 6:19,8/10/24 7:17,139.1047539,118,0.985801275,11.7059322,12.41838983,2040.753206,2.040753206,8/10/24,6:19:11,6.316666667
952,6,U,8/10/24 7:29,8/10/24 8:27,132.1565112,118,0.979800938,11.36525424,12.25754237,1941.139704,1.941139704,8/10/24,7:29:35,7.483333333
953,6,U,8/10/24 8:39,8/10/24 9:38,132.9116707,118,0.982971931,11.33983051,12.12635593,1952.406092,1.952406092,8/10/24,8:39:59,8.65
954,6,U,8/10/24 9:50,8/10/24 10:48,129.0282105,118,0.976944606,11.32966102,12.03983051,1895.427754,1.895427754,8/10/24,9:50:24,9.833333333
955,6,U,8/10/24 11:00,8/10/24 11:58,124.3375597,118,0.975871438,11.33813559,11.94254237,1826.467563,1.826467563,8/10/24,11:00:48,11
956,6,U,8/10/24 12:11,8/10/24 13:09,87.80979154,118,0.9783597,11.20254237,11.88737288,1290.50477,1.29050477,8/10/24,12:11:13,12.18333333
957,6,U,8/10/24 13:21,8/10/24 14:19,111.5001449,118,0.982740635,11.21016949,11.85771186,1638.6283,1.6386283,8/10/24,13:21:38,13.35
958,6,U,8/10/24 14:32,8/10/24 15:30,107.0887277,118,0.982197135,11.49322034,11.85838983,1572.232242,1.572232242,8/10/24,14:32:02,14.53333333
959,6,U,8/10/24 15:42,8/10/24 16:40,121.8839957,118,0.986282675,11.77372881,11.86228814,1787.688504,1.787688504,8/10/24,15:42:26,15.7
960,6,U,8/10/24 16:52,8/10/24 17:51,103.2678271,118,0.987174353,12.01440678,11.92042373,1513.36437,1.51336437,8/10/24,16:52:51,16.86666667
961,6,U,8/10/24 18:03,8/10/24 19:01,97.59374474,118,0.982261836,11.7440678,11.97940678,1431.569245,1.431569245,8/10/24,18:03:15,18.05
962,6,U,8/10/24 19:13,8/10/24 20:11,88.18494294,118,0.976888031,11.60338983,11.9570339,1294.193812,1.294193812,8/10/24,19:13:40,19.21666667
963,6,U,8/10/24 20:24,8/10/24 21:22,60.33473482,118,0.977651595,11.52372881,11.90355932,885.7145962,0.885714596,8/10/24,20:24:04,20.4
964,6,U,8/10/24 21:34,8/10/24 22:32,37.1706098,118,0.958193818,11.27542373,11.84076271,546.1413452,0.546141345,8/10/24,21:34:28,21.56666667
965,6,U,8/10/24 22:44,8/10/24 23:43,56.66550182,118,0.965350094,11.04152542,11.67423729,833.2616599,0.83326166,8/10/24,22:44:53,22.73333333
966,6,U,8/10/24 23:55,8/11/24 0:53,64.76948987,118,0.960065826,10.64322034,11.47855932,953.7668944,0.953766894,8/10/24,23:55:17,23.91666667
967,6,U,8/11/24 1:05,8/11/24 2:03,107.1029614,118,0.984747325,10.33559322,11.34050847,1578.862355,1.578862355,8/11/24,1:05:42,1.083333333
968,6,U,8/11/24 2:16,8/11/24 3:14,117.3773576,118,0.979703525,10.01186441,11.23966102,1732.300971,1.732300971,8/11/24,2:16:06,2.266666667
969,6,U,8/11/24 3:26,8/11/24 4:24,66.26915678,118,0.965919331,9.63559322,11.06838983,979.3274957,0.979327496,8/11/24,3:26:31,3.433333333
970,6,U,8/11/24 4:36,8/11/24 5:35,72.75881962,118,0.9692355,9.305932203,10.87881356,1076.486847,1.076486847,8/11/24,4:36:55,4.6
971,6,U,8/11/24 5:47,8/11/24 6:45,82.31903972,118,0.977817275,9.344067797,10.68923729,1217.76853,1.21776853,8/11/24,5:47:20,5.783333333
972,6,U,8/11/24 6:57,8/11/24 7:55,74.34750336,118,0.965472874,9.633898305,10.56822034,1098.716118,1.098716118,8/11/24,6:57:45,6.95
973,6,U,8/11/24 8:08,8/11/24 9:06,100.852415,118,0.975391119,11.10169492,10.59322034,1482.712752,1.482712752,8/11/24,8:08:09,8.133333333
974,6,U,8/11/24 9:18,8/11/24 10:16,125.2400512,118,0.981750661,11.62542373,10.64957627,1837.868834,1.837868834,8/11/24,9:18:34,9.3
977,6,U,8/11/24 12:49,8/11/24 13:47,106.3723575,118,0.962420129,11.21949153,10.8209322,1563.21807,1.56321807,8/11/24,12:49:47,12.81666667
978,6,U,8/11/24 14:00,8/11/24 14:58,106.7316385,118,0.97479035,11.9220339,10.92957627,1564.632496,1.564632496,8/11/24,14:00:11,14
979,6,U,8/11/24 15:10,8/11/24 16:08,99.82456741,118,0.966125739,12.73305085,11.13389831,1459.22685,1.45922685,8/11/24,15:10:35,15.16666667
980,6,U,8/11/24 16:21,8/11/24 17:19,85.25683561,118,0.966102576,12.70677966,11.25559322,1246.39155,1.24639155,8/11/24,16:21:00,16.35
981,6,U,8/11/24 17:31,8/11/24 18:29,66.78061402,118,0.957026889,12.0059322,11.22398305,978.6824051,0.978682405,8/11/24,17:31:24,17.51666667
982,6,U,8/11/24 18:41,8/11/24 19:39,64.12109006,118,0.969676396,11.72881356,11.19567797,940.6206922,0.940620692,8/11/24,18:41:48,18.68333333
983,6,U,8/11/24 19:52,8/11/24 20:50,63.7828247,118,0.968097929,11.76694915,11.18754237,935.5332915,0.935533291,8/11/24,19:52:13,19.86666667
984,6,U,8/11/24 21:02,8/11/24 22:00,58.00876804,118,0.963402768,11.71355932,11.13661017,851.0018993,0.851001899,8/11/24,21:02:37,21.03333333
985,6,U,8/11/24 22:13,8/11/24 23:11,43.38716285,118,0.943647226,11.61440678,11.08754237,636.7212295,0.636721229,8/11/24,22:13:01,22.21666667
986,6,U,8/11/24 23:23,8/12/24 0:21,63.41491927,118,0.961334871,11.54322034,11.03194915,930.8680029,0.930868003,8/11/24,23:23:25,23.38333333
987,6,U,8/12/24 0:33,8/12/24 1:32,74.38857822,118,0.941988342,11.30847458,10.96271186,1092.851531,1.092851531,8/12/24,0:33:50,0.55
988,6,U,8/12/24 1:44,8/12/24 2:42,75.81401834,118,0.922828989,10.5720339,10.89483051,1116.683849,1.116683849,8/12/24,1:44:14,1.733333333
989,6,U,8/12/24 2:54,8/12/24 3:52,68.42688442,118,0.968414232,10.32711864,10.65525424,1008.747659,1.008747659,8/12/24,2:54:39,2.9
990,6,U,8/12/24 4:05,8/12/24 5:03,52.71182149,118,0.966193991,10.24322034,10.55516949,777.3065923,0.777306592,8/12/24,4:05:03,4.083333333
991,6,U,8/12/24 5:15,8/12/24 6:13,20.59837978,118,0.88542448,9.856779661,10.42254237,304.1655368,0.304165537,8/12/24,5:15:28,5.25
992,6,U,8/12/24 6:25,8/12/24 7:24,16.22556609,118,0.903448501,9.866101695,10.47669492,239.5865847,0.239586585,8/12/24,6:25:52,6.416666667
993,6,U,8/12/24 7:36,8/12/24 8:34,18.62631618,118,0.91421685,9.769491525,10.40898305,275.1299603,0.27512996,8/12/24,7:36:17,7.6
994,6,U,8/12/24 8:46,8/12/24 9:44,36.63102382,118,0.968495906,10.6940678,10.43423729,539.3156445,0.539315645,8/12/24,8:46:41,8.766666667
995,6,U,8/12/24 9:57,8/12/24 10:55,52.61284746,118,0.903969401,11.34152542,10.595,772.8518599,0.77285186,8/12/24,9:57:05,9.95
996,6,U,8/12/24 11:07,8/12/24 12:05,54.68086018,118,0.936236158,12.45254237,10.90059322,800.1051248,0.800105125,8/12/24,11:07:30,11.11666667
997,6,U,8/12/24 12:17,8/12/24 13:16,61.17677813,118,0.972480302,12.98898305,11.08415254,893.4769549,0.893476955,8/12/24,12:17:54,12.28333333
998,6,U,8/12/24 13:28,8/12/24 14:26,48.5455557,118,0.974282787,13.43474576,11.27347458,707.8971929,0.707897193,8/12/24,13:28:18,13.46666667
999,6,U,8/12/24 14:38,8/12/24 15:36,48.28508108,118,0.97490345,13.24152542,11.47,704.5739561,0.704573956,8/12/24,14:38:42,14.63333333
1000,6,U,8/12/24 15:49,8/12/24 16:47,65.20621741,118,0.960624888,13.37881356,11.74838983,951.0305974,0.951030597,8/12/24,15:49:06,15.81666667
1001,6,U,8/12/24 16:59,8/12/24 17:57,80.69803676,118,0.983255664,13.48644068,11.72135593,1176.536352,1.176536352,8/12/24,16:59:31,16.98333333
1002,6,U,8/12/24 18:09,8/12/24 19:08,44.03268661,118,0.974246257,14.57288136,11.86372881,639.5500938,0.639550094,8/12/24,18:09:56,18.15
1003,6,U,8/12/24 19:20,8/12/24 20:18,44.62101908,118,0.963850392,14.48983051,11.92889831,648.2824191,0.648282419,8/12/24,19:20:21,19.33333333
1004,6,U,8/12/24 20:30,8/12/24 21:28,49.54790062,118,0.960072294,15.03220339,12.04355932,718.5084562,0.718508456,8/12/24,20:30:45,20.5
1005,6,U,8/12/24 21:41,8/12/24 22:39,13.80776625,118,0.902490114,13.71864407,12.04762712,201.1472637,0.201147264,8/12/24,21:41:11,21.68333333
1006,6,U,8/12/24 22:51,8/12/24 23:49,4.727580309,118,0.768393005,10.98728814,11.77974576,69.53195932,0.069531959,8/12/24,22:51:35,22.85
1007,6,U,8/13/24 0:01,8/13/24 1:00,5.094408572,118,0.775666328,9.534745763,11.50542373,75.31217364,0.075312174,8/13/24,0:01:59,0.016666667
1008,6,U,8/13/24 1:12,8/13/24 2:10,6.85930694,118,0.859080333,8.707627119,11.33237288,101.7007672,0.101700767,8/13/24,1:12:24,1.2
1009,6,U,8/13/24 2:22,8/13/24 3:20,4.857658649,118,0.746378481,7.933050847,11.07262712,72.2214358,0.072221436,8/13/24,2:22:48,2.366666667
1010,6,U,8/13/24 3:33,8/13/24 4:31,7.257319114,118,0.843292005,7.138983051,10.93101695,108.2041644,0.108204164,8/13/24,3:33:13,3.55
1011,6,U,8/13/24 4:43,8/13/24 5:41,61.51111592,118,0.978346173,8.730508475,10.81983051,911.9317642,0.911931764,8/13/24,4:43:38,4.716666667
1012,6,U,8/13/24 5:54,8/13/24 6:52,22.86068777,118,0.909790069,9.740677966,10.71711864,337.7104031,0.337710403,8/13/24,5:54:02,5.9
1013,6,U,8/13/24 7:04,8/13/24 8:02,35.42977967,118,0.930438872,10.21271186,10.73627119,522.5159293,0.522515929,8/13/24,7:04:26,7.066666667
1014,6,U,8/13/24 8:14,8/13/24 9:13,46.61402459,118,0.958649359,10.56186441,10.63177966,686.6143673,0.686614367,8/13/24,8:14:51,8.233333333
1015,6,U,8/13/24 9:25,8/13/24 10:23,46.75613915,118,0.968678291,11.1059322,10.66398305,687.3894924,0.687389492,8/13/24,9:25:15,9.416666667
1016,6,U,8/13/24 10:35,8/13/24 11:33,59.65308964,118,0.959170081,11.36525424,10.7840678,876.1958054,0.876195805,8/13/24,10:35:39,10.58333333
1017,6,U,8/13/24 11:46,8/13/24 12:44,62.33118542,118,0.974479044,11.6779661,10.84584746,914.5270197,0.91452702,8/13/24,11:46:04,11.76666667
1018,6,U,8/13/24 12:56,8/13/24 13:54,94.07736176,118,0.973005305,12.75423729,11.03237288,1375.11279,1.37511279,8/13/24,12:56:28,12.93333333
1019,6,U,8/13/24 14:06,8/13/24 15:05,80.36183023,118,0.974972204,13.47118644,11.42042373,1171.696987,1.171696987,8/13/24,14:06:53,14.1
1020,6,U,8/13/24 15:17,8/13/24 16:15,88.2949424,118,0.957126817,13.96525424,11.67838983,1285.14859,1.28514859,8/13/24,15:17:17,15.28333333
1021,6,U,8/13/24 16:27,8/13/24 17:25,69.47256952,118,0.979666129,14.24322034,11.8720339,1010.207589,1.010207589,8/13/24,16:27:41,16.45
1022,6,U,8/13/24 17:38,8/13/24 18:36,44.78013238,118,0.960945742,13.26355932,11.94474576,653.3796174,0.653379617,8/13/24,17:38:05,17.63333333
1023,6,U,8/13/24 18:48,8/13/24 19:46,52.807918,118,0.970293364,12.97966102,12.00805085,771.2762326,0.771276233,8/13/24,18:48:29,18.8
1024,6,U,8/13/24 19:58,8/13/24 20:57,38.67688358,118,0.964923687,12.36525424,12.00644068,566.103631,0.566103631,8/13/24,19:58:53,19.96666667
1025,6,U,8/13/24 21:09,8/13/24 22:07,26.85157264,118,0.94598203,12.14830508,11.94228814,393.3184494,0.393318449,8/13/24,21:09:18,21.15
1026,6,U,8/13/24 22:19,8/13/24 23:17,14.93197952,118,0.920551159,11.82966102,11.82194915,218.9663119,0.218966312,8/13/24,22:19:42,22.31666667
1027,6,U,8/13/24 23:30,8/14/24 0:28,10.13728321,118,0.899324388,11.40762712,11.70533898,148.8761511,0.148876151,8/13/24,23:30:07,23.5
1028,6,U,8/14/24 0:40,8/14/24 1:38,12.01970001,118,0.915689412,11.29745763,11.61432203,176.5896946,0.176589695,8/14/24,0:40:31,0.666666667
1029,6,U,8/14/24 1:50,8/14/24 2:49,11.53351715,118,0.907434073,11.13220339,11.55525424,169.5453474,0.169545347,8/14/24,1:50:55,1.833333333
1030,6,U,8/14/24 3:01,8/14/24 3:59,10.95233207,118,0.905782826,10.88389831,11.48389831,161.1425426,0.161142543,8/14/24,3:01:20,3.016666667
1031,6,U,8/14/24 4:11,8/14/24 5:09,12.16354742,118,0.889699167,10.73305085,11.41432203,179.0583475,0.179058348,8/14/24,4:11:44,4.183333333
1032,6,U,8/14/24 5:22,8/14/24 6:20,16.68813368,118,0.951467009,10.76610169,11.33618644,245.6357249,0.245635725,8/14/24,5:22:08,5.366666667
1033,6,U,8/14/24 6:32,8/14/24 7:30,16.70148882,118,0.92448272,10.67457627,11.27898305,245.9115756,0.245911576,8/14/24,6:32:33,6.533333333
1034,6,U,8/14/24 7:42,8/14/24 8:41,18.03273666,118,0.921955856,10.78898305,11.18661017,265.4057952,0.265405795,8/14/24,7:42:57,7.7
1035,6,U,8/14/24 8:53,8/14/24 9:51,23.62826603,118,0.957144755,11.15847458,11.27177966,347.3088342,0.347308834,8/14/24,8:53:22,8.883333333
1036,6,U,8/14/24 10:03,8/14/24 11:01,33.70501142,118,0.937893254,11.68559322,11.40355932,494.5087767,0.494508777,8/14/24,10:03:46,10.05
1037,6,U,8/14/24 11:14,8/14/24 12:12,30.34026732,118,0.946669239,12.29830508,11.5740678,444.1868711,0.444186871,8/14/24,11:14:10,11.23333333
1038,6,U,8/14/24 12:24,8/14/24 13:22,45.00408641,118,0.932293107,12.13135593,11.71474576,659.253347,0.659253347,8/14/24,12:24:34,12.4
1039,6,U,8/14/24 13:34,8/14/24 14:33,65.97275688,118,0.947790047,13.87711864,12.06177966,960.5400664,0.960540066,8/14/24,13:34:59,13.56666667
1040,6,U,8/14/24 14:45,8/14/24 15:43,38.17568104,118,0.917029352,13.90508475,12.38711864,555.7702977,0.555770298,8/14/24,14:45:23,14.75
1041,6,U,8/14/24 15:55,8/14/24 16:53,44.64111213,118,0.941377024,13.82627119,12.56483051,650.0740062,0.650074006,8/14/24,15:55:47,15.91666667
1042,6,U,8/14/24 17:06,8/14/24 18:04,43.53146245,118,0.97029813,13.87288136,12.61423729,633.812093,0.633812093,8/14/24,17:06:11,17.1
1043,6,U,8/14/24 18:16,8/14/24 19:14,39.80521784,118,0.973874656,13.85932203,12.61432203,579.5858655,0.579585865,8/14/24,18:16:35,18.26666667
1044,6,U,8/14/24 19:26,8/14/24 20:25,33.53361751,118,0.948871923,13.91949153,12.52152542,488.1655746,0.488165575,8/14/24,19:26:59,19.43333333
