flux,chamber,datetime_start,datetime_end,slope_ppm_hr,n_obs_included_in_lm,r2,air_temp,sur_wat_temp,umol_m2_hr,mmol_m2_hr,pond,date,time,time24
327,6,7/11/24 4:57,7/11/24 5:12,-7.872159972,30,0.402283334,12.28,13.53733333,-115.2572032,-0.115257203,U,7/11/24,4:57:16,4.95
328,6,7/11/24 5:22,7/11/24 5:37,-2.341743341,29,0.042289364,12.23103448,13.51,-34.2916174,-0.034291617,U,7/11/24,5:22:26,5.366666667
329,6,7/11/24 5:47,7/11/24 6:02,3.119719995,29,0.066272288,12.17931034,13.48586207,45.69229934,0.045692299,U,7/11/24,5:47:35,5.783333333
330,6,7/11/24 6:12,7/11/24 6:27,-7.505544688,29,0.247971045,12.21034483,13.45896552,-109.91637,-0.10991637,U,7/11/24,6:12:45,6.2
331,6,7/11/24 6:37,7/11/24 6:52,-1.148541491,29,0.003641538,12.13793103,13.40310345,-16.82430267,-0.016824303,U,7/11/24,6:37:55,6.616666667
332,6,7/11/24 7:03,7/11/24 7:17,-11.81536591,29,0.583742283,12.09655172,13.36137931,-173.1013904,-0.17310139,U,7/11/24,7:03:05,7.05
333,6,7/11/24 7:29,7/11/24 7:43,11.01363887,28,0.528167905,12.34642857,13.36857143,161.2144388,0.161214439,U,7/11/24,7:29:08,7.483333333
334,6,7/11/24 7:53,7/11/24 8:08,6.820134473,29,0.356400464,12.31034483,13.31206897,99.84376173,0.099843762,U,7/11/24,7:53:24,7.883333333
335,6,7/11/24 8:18,7/11/24 8:33,9.372116196,29,0.422129369,12.42068966,13.31310345,137.1506334,0.137150633,U,7/11/24,8:18:34,8.3
336,6,7/11/24 8:43,7/11/24 8:48,9.744737617,9,0.371381428,12.16666667,13.32333333,142.7305016,0.142730502,U,7/11/24,8:43:44,8.716666667
340,6,7/11/24 11:22,7/11/24 12:01,55.05109558,80,0.993176782,13.79625,13.4505,801.7504205,0.80175042,U,7/11/24,11:22:23,11.36666667
341,6,7/11/24 12:12,7/11/24 12:59,28.1203006,95,0.904686585,13.41052632,13.49852632,410.0882975,0.410088298,U,7/11/24,12:12:29,12.2
346,6,7/11/24 17:39,7/11/24 18:18,45.50416794,79,0.988820425,15.22658228,14.27962025,659.4243358,0.659424336,U,7/11/24,17:39:34,17.65
347,6,7/11/24 18:29,7/11/24 19:28,31.74313182,120,0.951271076,14.02083333,14.22666667,461.9375085,0.461937509,U,7/11/24,18:29:12,18.48333333
348,6,7/11/24 19:39,7/11/24 20:39,25.56366674,115,0.926505503,13.72347826,14.07643478,372.397307,0.372397307,U,7/11/24,19:39:36,19.65
349,6,7/11/24 20:50,7/11/24 21:49,23.31493524,118,0.922763799,13.52966102,13.93169492,339.8686565,0.339868657,U,7/11/24,20:50:00,20.83333333
350,6,7/11/24 22:00,7/11/24 22:59,15.48788391,116,0.882448248,12.29137931,13.81068966,226.7508568,0.226750857,U,7/11/24,22:00:24,22
351,6,7/11/24 23:10,7/12/24 0:10,9.172435317,115,0.841656948,12.08,13.65104348,134.3888506,0.134388851,U,7/11/24,23:10:48,23.16666667
352,6,7/12/24 0:21,7/12/24 1:20,14.09076354,116,0.851460953,11.96293103,13.58189655,206.5339237,0.206533924,U,7/12/24,0:21:12,0.35
353,6,7/12/24 1:31,7/12/24 2:31,17.41876317,117,0.852845806,11.94786325,13.4891453,255.3272311,0.255327231,U,7/12/24,1:31:36,1.516666667
354,6,7/12/24 2:42,7/12/24 3:41,22.89442129,116,0.901093935,11.95172414,13.33508621,335.5858264,0.335585826,U,7/12/24,2:42:01,2.7
355,6,7/12/24 3:52,7/12/24 4:51,26.73916865,116,0.858936056,11.99655172,13.20491379,391.8804156,0.391880416,U,7/12/24,3:52:25,3.866666667
356,6,7/12/24 5:02,7/12/24 6:02,38.91293531,116,0.979506585,12.47413793,13.12025862,569.3415363,0.569341536,U,7/12/24,5:02:49,5.033333333
357,6,7/12/24 6:13,7/12/24 7:12,36.81508283,118,0.937984963,12.77457627,12.99830508,538.081523,0.538081523,U,7/12/24,6:13:13,6.216666667
358,6,7/12/24 7:23,7/12/24 8:23,42.14616699,119,0.961899302,12.85378151,12.89957983,615.8289366,0.615828937,U,7/12/24,7:23:37,7.383333333
359,6,7/12/24 8:34,7/12/24 9:33,40.56484422,118,0.939886331,13.15338983,12.89042373,592.1027878,0.592102788,U,7/12/24,8:34:01,8.566666667
360,6,7/12/24 9:44,7/12/24 10:43,42.35882232,119,0.971180628,13.40588235,12.93445378,617.7437109,0.617743711,U,7/12/24,9:44:25,9.733333333
361,6,7/12/24 10:54,7/12/24 11:54,44.56188508,114,0.962944602,13.33245614,12.98280702,650.0388397,0.65003884,U,7/12/24,10:54:49,10.9
362,6,7/12/24 12:05,7/12/24 13:04,38.91078095,116,0.938273327,13.38534483,13.00293103,567.499561,0.567499561,U,7/12/24,12:05:13,12.08333333
363,6,7/12/24 13:15,7/12/24 14:15,44.01482864,120,0.975090532,14.1125,13.18983333,640.3152764,0.640315276,U,7/12/24,13:15:37,13.25
364,6,7/12/24 14:26,7/12/24 15:25,40.4587968,120,0.957194189,14.1,13.33941667,588.6087439,0.588608744,U,7/12/24,14:26:01,14.43333333
365,6,7/12/24 15:36,7/12/24 16:35,41.65101307,105,0.971214824,14.48190476,13.52761905,605.1489657,0.605148966,U,7/12/24,15:36:25,15.6
366,6,7/12/24 16:46,7/12/24 17:45,38.34913533,103,0.946618899,14.21650485,13.7031068,557.690458,0.557690458,U,7/12/24,16:46:49,16.76666667
367,6,7/12/24 17:57,7/12/24 18:56,29.78585909,120,0.926813579,14.225,13.86566667,433.1466201,0.43314662,U,7/12/24,17:57:13,17.95
368,6,7/12/24 19:07,7/12/24 20:07,39.03371975,120,0.945199858,14.20833333,14.01158333,567.6621361,0.567662136,U,7/12/24,19:07:37,19.11666667
369,6,7/12/24 20:18,7/12/24 21:17,48.99820992,96,0.956187589,13.96458333,14.05166667,713.1793265,0.713179326,U,7/12/24,20:18:00,20.3
370,6,7/12/24 21:28,7/12/24 22:27,49.50465164,118,0.99025114,13.63305085,13.92262712,721.383678,0.721383678,U,7/12/24,21:28:25,21.46666667
371,6,7/12/24 22:38,7/12/24 23:38,48.71171511,118,0.976685839,13.11355932,13.75983051,711.1171256,0.711117126,U,7/12/24,22:38:49,22.63333333
372,6,7/12/24 23:49,7/13/24 0:48,56.09214597,118,0.967054129,12.47881356,13.52440678,820.6799496,0.82067995,U,7/12/24,23:49:13,23.81666667
373,6,7/13/24 0:59,7/13/24 1:59,57.51349411,117,0.995303198,11.87008547,13.24376068,843.2727579,0.843272758,U,7/13/24,0:59:37,0.983333333
374,6,7/13/24 2:10,7/13/24 3:09,57.36077642,116,0.973659262,11.36465517,13.05077586,842.5276514,0.842527651,U,7/13/24,2:10:02,2.166666667
375,6,7/13/24 3:20,7/13/24 4:20,58.46654096,116,0.97768274,11.22758621,12.85827586,859.1832869,0.859183287,U,7/13/24,3:20:26,3.333333333
376,6,7/13/24 4:30,7/13/24 5:30,44.10716742,117,0.96343813,10.92478632,12.72376068,648.8588954,0.648858895,U,7/13/24,4:30:50,4.5
377,6,7/13/24 5:41,7/13/24 6:40,38.58698229,118,0.953630916,10.72372881,12.59483051,568.053705,0.568053705,U,7/13/24,5:41:15,5.683333333
378,6,7/13/24 6:51,7/13/24 7:51,34.06351466,117,0.931629522,10.57094017,12.50264957,501.7320563,0.501732056,U,7/13/24,6:51:39,6.85
379,6,7/13/24 8:02,7/13/24 9:01,37.93854605,116,0.940638966,11.13362069,12.48310345,557.7025478,0.557702548,U,7/13/24,8:02:03,8.033333333
380,6,7/13/24 9:12,7/13/24 10:11,50.41481704,116,0.971344454,11.94741379,12.59086207,738.9902376,0.738990238,U,7/13/24,9:12:27,9.2
381,6,7/13/24 10:22,7/13/24 11:22,62.80023984,118,0.959644094,13.02118644,12.78830508,917.0841378,0.917084138,U,7/13/24,10:22:52,10.36666667
382,6,7/13/24 11:33,7/13/24 12:32,40.01973905,117,0.98245575,14.22051282,13.18145299,581.9770154,0.581977015,U,7/13/24,11:33:16,11.55
383,6,7/13/24 12:43,7/13/24 13:43,37.18104729,117,0.988800376,15.21111111,13.63726496,538.8386156,0.538838616,U,7/13/24,12:43:40,12.71666667
384,6,7/13/24 13:54,7/13/24 14:53,47.01395987,117,0.982315906,15.87777778,14.11478632,679.7684941,0.679768494,U,7/13/24,13:54:05,13.9
385,6,7/13/24 15:04,7/13/24 16:04,45.39468444,118,0.994022339,15.33135593,14.4370339,657.5988337,0.657598834,U,7/13/24,15:04:30,15.06666667
386,6,7/13/24 16:14,7/13/24 17:14,47.77346693,83,0.993946737,14.51084337,14.6346988,694.0324766,0.694032477,U,7/13/24,16:14:56,16.23333333
387,6,7/13/24 17:25,7/13/24 18:24,43.46509891,118,0.991448504,12.94576271,14.36101695,634.8966421,0.634896642,U,7/13/24,17:25:20,17.41666667
388,6,7/13/24 18:35,7/13/24 19:35,43.95235524,115,0.985648538,13.00608696,14.31391304,641.8786748,0.641878675,U,7/13/24,18:35:45,18.58333333
389,6,7/13/24 19:46,7/13/24 20:45,40.71765229,118,0.984263551,12.76864407,14.27983051,595.1330066,0.595133007,U,7/13/24,19:46:09,19.76666667
390,6,7/13/24 20:56,7/13/24 21:56,38.83302929,115,0.985491197,12.5173913,14.16652174,568.0863903,0.56808639,U,7/13/24,20:56:33,20.93333333
391,6,7/13/24 22:06,7/13/24 23:06,32.0923035,117,0.948249125,11.93931624,13.99034188,470.428616,0.470428616,U,7/13/24,22:06:58,22.1
392,6,7/13/24 23:17,7/14/24 0:16,38.87047344,117,0.976944473,11.55384615,13.78863248,570.5586312,0.570558631,U,7/13/24,23:17:22,23.28333333
393,6,7/14/24 0:27,7/14/24 1:27,37.00537442,117,0.92424726,11.38974359,13.50760684,543.4951219,0.543495122,U,7/14/24,0:27:46,0.45
394,6,7/14/24 1:38,7/14/24 2:37,37.93145823,117,0.936426198,11.35213675,13.36606838,557.170084,0.557170084,U,7/14/24,1:38:10,1.633333333
395,6,7/14/24 2:48,7/14/24 3:48,55.87639515,118,0.953411642,11.15762712,13.11559322,821.3223721,0.821322372,U,7/14/24,2:48:35,2.8
396,6,7/14/24 3:59,7/14/24 4:58,64.97718017,115,0.98131437,10.95391304,12.8173913,955.7788772,0.955778877,U,7/14/24,3:59:54,3.983333333
397,6,7/14/24 5:09,7/14/24 6:08,74.64969205,117,0.99493677,10.82051282,12.45401709,1098.572082,1.098572082,U,7/14/24,5:09:25,5.15
398,6,7/14/24 6:19,7/14/24 7:19,75.19982546,116,0.981961541,10.68793103,12.41543103,1107.184975,1.107184975,U,7/14/24,6:19:49,6.316666667
399,6,7/14/24 7:30,7/14/24 8:29,76.69232067,119,0.987919212,10.27394958,12.22907563,1130.808638,1.130808638,U,7/14/24,7:30:13,7.5
400,6,7/14/24 8:40,7/14/24 9:40,71.12009623,117,0.9942812,9.988034188,12.01615385,1049.706549,1.049706549,U,7/14/24,8:40:38,8.666666667
401,6,7/14/24 9:51,7/14/24 10:50,112.3850819,117,0.995173674,9.896581197,11.61504274,1659.29856,1.65929856,U,7/14/24,9:51:02,9.85
402,6,7/14/24 11:01,7/14/24 12:01,110.0829312,116,0.996707756,10.06293103,11.51655172,1624.354029,1.624354029,U,7/14/24,11:01:27,11.01666667
403,6,7/14/24 12:11,7/14/24 13:11,95.7259582,118,0.991821835,10.43050847,11.57864407,1410.675517,1.410675517,U,7/14/24,12:11:51,12.18333333
404,6,7/14/24 13:22,7/14/24 14:21,94.52407559,118,0.995503741,10.81694915,11.7559322,1391.068213,1.391068213,U,7/14/24,13:22:16,13.36666667
405,6,7/14/24 14:32,7/14/24 15:32,73.31576038,117,0.996307899,10.81196581,11.68692308,1078.973933,1.078973933,U,7/14/24,14:32:40,14.53333333
406,6,7/14/24 15:43,7/14/24 16:42,76.63751108,118,0.976867694,10.8059322,11.55084746,1127.883464,1.127883464,U,7/14/24,15:43:05,15.71666667
407,6,7/14/24 16:53,7/14/24 17:53,68.73969021,117,0.980018638,10.92222222,11.52905983,1011.236147,1.011236147,U,7/14/24,16:53:29,16.88333333
408,6,7/14/24 18:03,7/14/24 19:03,70.78322916,118,0.989383075,10.88135593,11.45983051,1041.448666,1.041448666,U,7/14/24,18:03:54,18.05
409,6,7/14/24 19:14,7/14/24 20:13,63.94967454,116,0.99260143,10.5612069,11.36672414,941.9668752,0.941966875,U,7/14/24,19:14:18,19.23333333
410,6,7/14/24 20:24,7/14/24 21:24,63.38430476,119,0.991118211,10.37983193,11.22991597,934.2363349,0.934236335,U,7/14/24,20:24:42,20.4
411,6,7/14/24 21:36,7/14/24 22:34,70.35951411,117,0.990059199,10.19316239,10.96042735,1037.72882,1.03772882,U,7/14/24,21:36:01,21.6
412,6,7/14/24 22:45,7/14/24 23:45,53.04320691,119,0.979568043,10.12016807,11.05361345,782.5330994,0.782533099,U,7/14/24,22:45:31,22.75
413,6,7/14/24 23:55,7/15/24 0:55,56.98412804,115,0.983224764,10.05130435,10.9026087,840.8769376,0.840876938,U,7/14/24,23:55:56,23.91666667
414,6,7/15/24 1:06,7/15/24 2:05,58.33859269,120,0.979401928,10.0225,10.73333333,860.9514401,0.86095144,U,7/15/24,1:06:20,1.1
415,6,7/15/24 2:16,7/15/24 3:16,55.75945491,119,0.974591469,10.01848739,10.63697479,822.900606,0.822900606,U,7/15/24,2:16:45,2.266666667
416,6,7/15/24 3:28,7/15/24 4:26,57.61674619,117,0.977179642,9.941025641,10.56846154,850.5432654,0.850543265,U,7/15/24,3:28:03,3.466666667
417,6,7/15/24 4:37,7/15/24 5:37,56.99059042,118,0.976195051,9.862711864,10.4840678,841.5327012,0.841532701,U,7/15/24,4:37:34,4.616666667
418,6,7/15/24 5:47,7/15/24 6:47,61.86521489,117,0.983312119,9.815384615,10.33153846,913.66502,0.91366502,U,7/15/24,5:47:58,5.783333333
419,6,7/15/24 6:59,7/15/24 7:57,55.79443721,116,0.976409211,9.792241379,10.28922414,824.0752962,0.824075296,U,7/15/24,6:59:17,6.983333333
420,6,7/15/24 8:08,7/15/24 9:08,55.25779701,116,0.975400643,9.961206897,10.21741379,815.6621111,0.815662111,U,7/15/24,8:08:48,8.133333333
421,6,7/15/24 9:19,7/15/24 10:18,64.51224913,118,0.985921571,10.36186441,10.27338983,950.9216358,0.950921636,U,7/15/24,9:19:12,9.316666667
422,6,7/15/24 10:29,7/15/24 11:29,67.44816499,118,0.981805608,10.96271186,10.41084746,992.0949903,0.99209499,U,7/15/24,10:29:37,10.48333333
423,6,7/15/24 11:40,7/15/24 12:39,69.55995591,118,0.991487857,10.86355932,10.45398305,1023.514517,1.023514517,U,7/15/24,11:40:01,11.66666667
424,6,7/15/24 12:50,7/15/24 13:49,61.49491327,116,0.992014536,10.8362069,10.51112069,904.9315497,0.90493155,U,7/15/24,12:50:25,12.83333333
425,6,7/15/24 14:00,7/15/24 15:00,78.293492,116,0.997742495,10.82068966,10.57534483,1152.194853,1.152194853,U,7/15/24,14:00:50,14
426,6,7/15/24 15:11,7/15/24 16:10,60.3355111,118,0.995188796,11.13305085,10.82322034,886.9432072,0.886943207,U,7/15/24,15:11:14,15.18333333
427,6,7/15/24 16:21,7/15/24 17:21,66.264623,117,0.993985168,11.31709402,10.98410256,973.4720322,0.973472032,U,7/15/24,16:21:39,16.35
428,6,7/15/24 17:32,7/15/24 18:31,64.37532739,116,0.993286453,11.83275862,11.11672414,944.0057684,0.944005768,U,7/15/24,17:32:03,17.53333333
429,6,7/15/24 18:42,7/15/24 19:42,66.50375816,117,0.991916696,12.08974359,11.24683761,974.3386587,0.974338659,U,7/15/24,18:42:27,18.7
430,6,7/15/24 19:52,7/15/24 20:52,50.75735302,117,0.994149675,11.38119658,11.22410256,745.4917795,0.74549178,U,7/15/24,19:52:52,19.86666667
431,6,7/15/24 21:03,7/15/24 22:02,41.02291122,116,0.946915936,11.13275862,11.17612069,603.0450259,0.603045026,U,7/15/24,21:03:16,21.05
432,6,7/15/24 22:13,7/15/24 23:13,55.90921265,115,0.987560585,11.4626087,11.12686957,820.9241346,0.820924135,U,7/15/24,22:13:40,22.21666667
433,6,7/15/24 23:24,7/16/24 0:23,57.71631163,117,0.979414488,10.77863248,10.99153846,849.4995683,0.849499568,U,7/15/24,23:24:05,23.4
434,6,7/16/24 0:34,7/16/24 1:34,46.48382123,118,0.976415493,10.46271186,10.91237288,684.9358739,0.684935874,U,7/16/24,0:34:29,0.566666667
435,6,7/16/24 1:44,7/16/24 2:44,38.2354851,120,0.966764538,10.34833333,10.81983333,563.6245194,0.563624519,U,7/16/24,1:44:53,1.733333333
436,6,7/16/24 2:55,7/16/24 3:54,36.12825362,120,0.947034747,10.22166667,10.79433333,532.8001372,0.532800137,U,7/16/24,2:55:18,2.916666667
437,6,7/16/24 4:05,7/16/24 5:05,30.85762298,118,0.987706368,10.13813559,10.73864407,455.2058827,0.455205883,U,7/16/24,4:05:42,4.083333333
438,6,7/16/24 5:16,7/16/24 6:15,36.95954686,120,0.984431387,10.1675,10.70475,545.1638131,0.545163813,U,7/16/24,5:16:07,5.266666667
439,6,7/16/24 6:26,7/16/24 7:26,23.09932682,117,0.971825997,10.14871795,10.67145299,340.7442202,0.34074422,U,7/16/24,6:26:31,6.433333333
440,6,7/16/24 7:36,7/16/24 8:36,49.2307543,116,0.973766146,10.47672414,10.66405172,725.3759036,0.725375904,U,7/16/24,7:36:56,7.6
441,6,7/16/24 8:47,7/16/24 9:46,57.75590707,117,0.985394439,10.38119658,10.64717949,851.2739462,0.851273946,U,7/16/24,8:47:20,8.783333333
442,6,7/16/24 9:57,7/16/24 10:57,74.83273601,119,0.98591902,10.45210084,10.67571429,1102.696418,1.102696418,U,7/16/24,9:57:44,9.95
447,6,7/16/24 15:10,7/16/24 15:49,90.32987393,78,0.995665408,12.25512821,11.29961538,1322.645368,1.322645368,U,7/16/24,15:10:15,15.16666667
448,6,7/16/24 16:00,7/16/24 16:59,81.2206284,116,0.998158757,12.21206897,11.32206897,1189.443682,1.189443682,U,7/16/24,16:00:22,16
449,6,7/16/24 17:10,7/16/24 18:10,79.42281967,116,0.995366856,12.28189655,11.38,1162.830948,1.162830948,U,7/16/24,17:10:46,17.16666667
450,6,7/16/24 18:21,7/16/24 19:20,60.44940751,117,0.996520187,12.36324786,11.42102564,884.7887004,0.8847887,U,7/16/24,18:21:10,18.35
451,6,7/16/24 19:31,7/16/24 20:31,68.51390088,116,0.996978659,12.28275862,11.40689655,1003.11024,1.00311024,U,7/16/24,19:31:34,19.51666667
452,6,7/16/24 20:41,7/16/24 21:41,51.61003912,116,0.991261833,12.07672414,11.36077586,756.1670651,0.756167065,U,7/16/24,20:41:58,20.68333333
453,6,7/16/24 21:52,7/16/24 22:51,65.29550466,116,0.994189732,12.35258621,11.39198276,955.7559706,0.955755971,U,7/16/24,21:52:23,21.86666667
454,6,7/16/24 23:02,7/17/24 0:02,52.33435743,117,0.986643447,11.51196581,11.30051282,768.3007118,0.768300712,U,7/16/24,23:02:47,23.03333333
455,6,7/17/24 0:13,7/17/24 1:12,40.93913996,117,0.947969535,10.70854701,11.20649573,602.7129502,0.60271295,U,7/17/24,0:13:11,0.216666667
456,6,7/17/24 1:23,7/17/24 2:23,46.73066957,118,0.988682881,10.30677966,11.07720339,688.9519576,0.688951958,U,7/17/24,1:23:36,1.383333333
457,6,7/17/24 2:34,7/17/24 3:33,45.86674821,118,0.97963572,10.11355932,10.97076271,676.6763948,0.676676395,U,7/17/24,2:34:00,2.566666667
458,6,7/17/24 3:44,7/17/24 4:43,58.14197745,118,0.990287215,10.13305085,10.88559322,857.7149717,0.857714972,U,7/17/24,3:44:24,3.733333333
459,6,7/17/24 4:54,7/17/24 5:54,54.51881887,115,0.981446208,9.683478261,10.80791304,805.5442602,0.80554426,U,7/17/24,4:54:49,4.9
460,6,7/17/24 6:06,7/17/24 7:04,32.13990345,114,0.979404253,9.564035088,10.70885965,475.084632,0.475084632,U,7/17/24,6:06:07,6.1
461,6,7/17/24 7:15,7/17/24 8:15,56.02871658,119,0.980295034,10.1487395,10.70042017,826.4942105,0.826494211,U,7/17/24,7:15:38,7.25
462,6,7/17/24 8:26,7/17/24 9:25,68.26489522,118,0.988985101,10.32627119,10.76711864,1006.362627,1.006362627,U,7/17/24,8:26:02,8.433333333
463,6,7/17/24 9:36,7/17/24 10:35,70.85556541,117,0.994793177,11.69145299,10.9165812,1039.548028,1.039548028,U,7/17/24,9:36:26,9.6
464,6,7/17/24 10:46,7/17/24 11:46,86.15656148,115,0.997781465,13.15391304,11.374,1257.577787,1.257577787,U,7/17/24,10:46:51,10.76666667
465,6,7/17/24 11:57,7/17/24 12:56,89.67522041,118,0.998801846,13.96694915,11.67118644,1305.231077,1.305231077,U,7/17/24,11:57:15,11.95
466,6,7/17/24 13:07,7/17/24 14:07,78.95810653,111,0.997199221,15.9981982,12.21486486,1141.169139,1.141169139,U,7/17/24,13:07:39,13.11666667
467,6,7/17/24 14:18,7/17/24 15:17,80.02222557,119,0.996837889,17.07142857,12.68630252,1152.271801,1.152271801,U,7/17/24,14:18:05,14.3
468,6,7/17/24 15:28,7/17/24 16:28,89.99926789,119,0.995769968,18.62857143,13.33588235,1289.019142,1.289019142,U,7/17/24,15:28:31,15.46666667
469,6,7/17/24 16:39,7/17/24 17:38,88.33387425,120,0.994373939,19.16166667,13.98766667,1262.859143,1.262859143,U,7/17/24,16:39:00,16.65
470,6,7/17/24 17:49,7/17/24 18:49,79.25729158,120,0.993267917,18.02416667,14.74975,1137.522956,1.137522956,U,7/17/24,17:49:30,17.81666667
471,6,7/17/24 18:59,7/17/24 19:59,77.706356,118,0.992628345,17.69661017,14.33110169,1116.519521,1.116519521,U,7/17/24,18:59:58,18.98333333
472,6,7/17/24 20:10,7/17/24 21:10,73.89622668,118,0.996762012,15.77457627,14.04966102,1068.837202,1.068837202,U,7/17/24,20:10:26,20.16666667
473,6,7/17/24 21:20,7/17/24 22:20,53.40012825,114,0.995220448,14.45789474,13.93245614,775.9170237,0.775917024,U,7/17/24,21:20:52,21.33333333
474,6,7/17/24 22:31,7/17/24 23:30,42.97752674,118,0.991842387,13.43474576,13.73381356,626.7035178,0.626703518,U,7/17/24,22:31:17,22.51666667
475,6,7/17/24 23:41,7/18/24 0:41,29.27616982,116,0.95276401,11.22672414,13.43655172,430.2233663,0.430223366,U,7/17/24,23:41:41,23.68333333
476,6,7/18/24 0:52,7/18/24 1:51,25.01246003,115,0.884408546,10.67565217,13.19034783,368.2803496,0.36828035,U,7/18/24,0:52:05,0.866666667
477,6,7/18/24 2:02,7/18/24 3:02,23.97716908,118,0.989120469,9.838983051,12.91398305,354.0806231,0.354080623,U,7/18/24,2:02:30,2.033333333
478,6,7/18/24 3:12,7/18/24 4:12,66.19114729,117,0.980274742,10.5008547,12.63230769,975.1908006,0.975190801,U,7/18/24,3:12:54,3.2
479,6,7/18/24 4:23,7/18/24 5:22,55.55416561,117,0.96558115,10.68205128,12.54641026,817.9541811,0.817954181,U,7/18/24,4:23:19,4.383333333
480,6,7/18/24 5:33,7/18/24 6:33,55.40919043,118,0.953627659,10.74322034,12.21144068,815.6438522,0.815643852,U,7/18/24,5:33:43,5.55
481,6,7/18/24 6:44,7/18/24 7:43,65.99465674,116,0.991438116,10.97413793,12.20008621,970.6763016,0.970676302,U,7/18/24,6:44:07,6.733333333
482,6,7/18/24 7:54,7/18/24 8:54,50.04985928,117,0.981388487,11.14957265,12.18846154,735.6994602,0.73569946,U,7/18/24,7:54:32,7.9
483,6,7/18/24 9:04,7/18/24 10:04,53.04723319,116,0.967645656,11.13189655,12.14310345,779.807336,0.779807336,U,7/18/24,9:04:56,9.066666667
484,6,7/18/24 10:15,7/18/24 11:14,62.87076843,118,0.986932981,11.22711864,12.04042373,923.9062445,0.923906244,U,7/18/24,10:15:20,10.25
485,6,7/18/24 11:25,7/18/24 12:24,59.78526046,117,0.991524931,12.21367521,12.23034188,875.5263464,0.875526346,U,7/18/24,11:25:45,11.41666667
486,6,7/18/24 12:36,7/18/24 13:35,71.55519946,94,0.998268019,13.98510638,12.58393617,1041.426647,1.041426647,U,7/18/24,12:36:09,12.6
487,6,7/18/24 13:46,7/18/24 14:46,71.14630126,118,0.993456659,16.09237288,13.28542373,1027.931547,1.027931547,U,7/18/24,13:46:34,13.76666667
488,6,7/18/24 14:57,7/18/24 15:56,69.08406828,119,0.997621895,16.81764706,13.84067227,995.639559,0.995639559,U,7/18/24,14:57:00,14.95
489,6,7/18/24 16:07,7/18/24 17:07,79.99613288,120,0.997342768,18.01166667,14.56641667,1148.176305,1.148176305,U,7/18/24,16:07:27,16.11666667
490,6,7/18/24 17:17,7/18/24 18:17,68.5334682,120,0.997353077,17.0925,14.92366667,986.7689777,0.986768978,U,7/18/24,17:17:55,17.28333333
491,6,7/18/24 18:28,7/18/24 19:28,85.37365635,119,0.996600838,17.2,15.31294118,1228.784812,1.228784812,U,7/18/24,18:28:23,18.46666667
492,6,7/18/24 19:38,7/18/24 20:38,71.88945468,120,0.996965258,16.0625,15.29183333,1038.776015,1.038776015,U,7/18/24,19:38:50,19.63333333
493,6,7/18/24 20:49,7/18/24 21:48,78.94492146,115,0.99668906,15.05130435,15.05304348,1144.727295,1.144727295,U,7/18/24,20:49:17,20.81666667
494,6,7/18/24 21:59,7/18/24 22:59,71.43480999,120,0.996677586,13.56916667,14.67516667,1041.18272,1.04118272,U,7/18/24,21:59:42,21.98333333
495,6,7/18/24 23:10,7/19/24 0:09,52.65372394,115,0.9668119,12.37478261,14.22921739,770.653342,0.770653342,U,7/18/24,23:10:06,23.16666667
496,6,7/19/24 0:20,7/19/24 1:20,56.82483274,117,0.960541321,11.76495726,13.90025641,833.4829121,0.833482912,U,7/19/24,0:20:32,0.333333333
497,6,7/19/24 1:30,7/19/24 2:30,46.53997028,118,0.963627837,11.61101695,13.75533898,682.997871,0.682997871,U,7/19/24,1:30:56,1.5
498,6,7/19/24 2:41,7/19/24 3:40,41.09322025,116,0.947566368,11.25517241,13.63405172,603.8185749,0.603818575,U,7/19/24,2:41:20,2.683333333
499,6,7/19/24 3:51,7/19/24 4:51,36.01790202,116,0.961019959,10.75344828,13.40008621,530.1777874,0.530177787,U,7/19/24,3:51:45,3.85
500,6,7/19/24 5:02,7/19/24 6:01,41.05115317,116,0.964673957,10.81034483,13.23181034,604.1453679,0.604145368,U,7/19/24,5:02:09,5.033333333
501,6,7/19/24 6:12,7/19/24 7:12,30.2151171,116,0.955057786,10.89482759,13.16275862,444.5403427,0.444540343,U,7/19/24,6:12:33,6.2
502,6,7/19/24 7:22,7/19/24 8:22,30.6114971,117,0.940076431,10.98632479,13.10316239,450.227061,0.450227061,U,7/19/24,7:22:57,7.366666667
503,6,7/19/24 8:33,7/19/24 9:32,37.05188291,117,0.956019082,11.22991453,13.01264957,544.4840312,0.544484031,U,7/19/24,8:33:22,8.55
504,6,7/19/24 9:43,7/19/24 10:43,46.7612225,117,0.976604184,11.57350427,13.03649573,686.3352741,0.686335274,U,7/19/24,9:43:46,9.716666667
505,6,7/19/24 10:54,7/19/24 11:53,54.43449658,116,0.975763506,11.69913793,13.09844828,798.6069491,0.798606949,U,7/19/24,10:54:10,10.9
506,6,7/19/24 12:04,7/19/24 13:04,49.2003903,118,0.987573773,12.7220339,13.23830508,719.2347461,0.719234746,U,7/19/24,12:04:34,12.06666667
507,6,7/19/24 13:14,7/19/24 14:14,48.27858013,118,0.992555159,15.20847458,13.74440678,699.6737058,0.699673706,U,7/19/24,13:14:58,13.23333333
508,6,7/19/24 14:25,7/19/24 15:25,51.9375755,120,0.991259232,18.64583333,14.7665,743.8345894,0.743834589,U,7/19/24,14:25:23,14.41666667
